,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,dateb,datep,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,renovation,river_distance,royal_market,sorcerer_cursed,tower_distance,Golden Grains
645,1848826103.0,4.0,2.0,152.0,4.0,7.8924,585783.0,586784.0,,18.82097,0.5,0.0,1.0,0.0,18.404753,0.0,0.0,4.305256,,0.0,31.617604,1540301.0
646,1848826108.0,3.0,3.0,159.0,3.0,1.35692,585669.0,587329.0,2.0,18.428383,0.5,,1.0,0.0,12.192389,3.0,0.0,28.187811,35.260091,0.0,255.793797,1528855.0
647,1848826113.0,4.0,3.0,94.0,1.0,65.798053,585025.0,588238.0,4.0,26.718399,0.5,0.0,1.0,0.0,76.181856,0.0,0.0,83.639957,73.884943,0.0,69.846597,1164516.0
648,1848826117.0,2.0,3.0,91.0,3.0,69.037037,584054.0,587888.0,,,1.0,0.0,1.0,0.0,79.473013,3.0,,11.710231,30.86124,0.0,99.68962,1248010.0
649,1848826122.0,4.0,3.0,74.0,5.0,,585792.0,586915.0,,62.157001,0.5,0.0,1.0,0.0,,0.0,,89.146712,59.258784,0.0,128.013129,1252384.0
650,1848826126.0,4.0,3.0,53.0,6.0,107.079205,584302.0,588775.0,2.0,69.116835,0.5,0.0,0.0,0.0,117.913079,0.0,0.0,16.207073,24.236532,1.0,144.349634,952572.0
651,1848826132.0,3.0,4.0,91.0,,68.982973,586158.0,587070.0,2.0,57.500359,1.0,0.0,,0.0,79.204046,,0.0,13.369617,59.640413,0.0,145.998951,1227900.0
652,1848826136.0,4.0,3.0,102.0,3.0,57.953207,584041.0,587495.0,2.0,49.513096,0.5,0.0,1.0,0.0,68.81388,,1.0,24.644401,82.392252,0.0,48.691026,1193745.0
653,1848826138.0,4.0,3.0,113.0,1.0,47.138302,586261.0,588040.0,4.0,12.828241,0.5,0.0,1.0,0.0,57.838824,0.0,0.0,19.732327,17.062045,0.0,101.672313,1412660.0
654,1848826140.0,2.0,4.0,132.0,2.0,27.672481,584939.0,588101.0,2.0,7.222795,0.5,0.0,,0.0,38.096621,1.0,0.0,31.230526,49.52251,,164.827649,1242491.0
655,1848826142.0,2.0,4.0,74.0,5.0,,584130.0,586773.0,2.0,76.001541,0.5,0.0,1.0,0.0,,1.0,0.0,8.778772,68.048753,,42.194684,1257236.0
656,1848826145.0,4.0,2.0,74.0,1.0,,584317.0,588444.0,3.0,16.605842,0.5,0.0,1.0,0.0,,1.0,0.0,7.61442,38.714265,0.0,80.775316,1212400.0
657,1848826151.0,3.0,3.0,122.0,7.0,38.490619,586390.0,587738.0,2.0,16.855096,0.5,0.0,,0.0,49.317663,2.0,0.0,76.188463,72.935958,0.0,50.548496,1225240.0
658,1848826154.0,4.0,2.0,148.0,0.0,11.626535,585314.0,587789.0,2.0,7.340811,0.0,1.0,1.0,1.0,22.285341,0.0,0.0,2.127443,2.969159,0.0,19.527763,1500788.0
659,1848826156.0,3.0,2.0,137.0,9.0,22.516637,586137.0,586744.0,,20.440096,1.0,,1.0,0.0,32.783249,0.0,0.0,40.763736,0.490317,0.0,160.611977,1508997.0
660,1848826162.0,2.0,3.0,121.0,3.0,39.005787,585004.0,587282.0,,97.673228,0.5,0.0,1.0,0.0,49.223458,0.0,1.0,28.242248,,0.0,125.634935,1279523.0
661,1848826167.0,3.0,3.0,159.0,3.0,1.32951,586514.0,587283.0,3.0,12.385064,1.0,0.0,1.0,0.0,12.17006,,0.0,24.487329,2.33066,0.0,154.061891,1647166.0
662,1848826172.0,3.0,4.0,103.0,,56.851877,584773.0,588642.0,2.0,113.63268,1.0,0.0,,0.0,67.407067,3.0,1.0,10.380887,9.945271,0.0,153.116577,1232447.0
663,1848826174.0,4.0,2.0,108.0,0.0,52.292404,584508.0,586636.0,2.0,3.275924,0.5,0.0,1.0,0.0,62.451459,,1.0,22.829718,7.547997,0.0,139.40264,1299739.0
664,1848826179.0,4.0,3.0,74.0,4.0,,584808.0,588222.0,,71.906704,1.0,0.0,0.0,0.0,,0.0,0.0,43.102882,50.373518,1.0,246.072701,1181000.0
665,1848826181.0,4.0,2.0,126.0,0.0,34.030773,584794.0,586815.0,3.0,51.65286,1.0,0.0,0.0,0.0,44.507222,3.0,0.0,26.739409,64.948857,1.0,97.007408,1377640.0
666,1848826187.0,4.0,4.0,137.0,0.0,23.393983,584932.0,587635.0,4.0,6.676025,0.5,0.0,1.0,0.0,33.505463,1.0,,13.909392,35.721388,1.0,90.638097,1431517.0
667,1848826191.0,3.0,2.0,90.0,6.0,69.723538,585791.0,588286.0,4.0,52.932451,1.0,0.0,1.0,0.0,80.125873,2.0,0.0,30.542982,153.654266,0.0,104.765135,1096606.0
668,1848826195.0,,4.0,39.0,,120.715144,586059.0,586747.0,3.0,25.060538,0.5,0.0,1.0,0.0,131.116823,2.0,1.0,57.145409,15.005485,0.0,26.605171,1100211.0
669,1848826197.0,2.0,4.0,129.0,3.0,31.230509,584902.0,588131.0,2.0,114.15666,0.5,0.0,,0.0,41.811288,2.0,0.0,23.129407,24.475087,0.0,,1249133.0
670,1848826199.0,2.0,4.0,141.0,3.0,19.163316,585288.0,587095.0,4.0,15.88577,0.5,0.0,1.0,0.0,29.81129,0.0,0.0,31.731679,39.367545,0.0,38.2234,1548867.0
671,1848826204.0,2.0,3.0,126.0,5.0,33.924334,584648.0,587219.0,4.0,35.633888,1.0,0.0,0.0,0.0,44.15867,0.0,0.0,2.871158,18.498101,1.0,118.375215,1462050.0
672,1848826206.0,2.0,3.0,126.0,3.0,33.928762,585142.0,587766.0,2.0,13.041707,1.0,0.0,1.0,0.0,44.834972,0.0,0.0,6.225658,45.952001,0.0,173.761921,1383292.0
673,1848826209.0,4.0,4.0,117.0,2.0,43.122521,584542.0,587995.0,,,0.5,0.0,1.0,0.0,53.609918,2.0,0.0,11.044331,103.419196,0.0,,1224587.0
674,1848826211.0,3.0,2.0,139.0,1.0,20.768324,585300.0,588584.0,4.0,6.631742,1.0,0.0,1.0,0.0,31.197005,1.0,,13.069808,66.136086,0.0,67.348526,1385338.0
675,1848826214.0,3.0,2.0,62.0,3.0,98.315861,584965.0,587862.0,3.0,40.431155,0.5,0.0,1.0,0.0,109.116229,0.0,1.0,25.104141,51.339001,0.0,157.93443,1033725.0
676,1848826216.0,3.0,4.0,83.0,2.0,76.612966,584513.0,588311.0,3.0,47.393294,0.5,0.0,1.0,0.0,87.50544,,1.0,68.464367,17.126004,0.0,15.279432,1175225.0
677,1848826219.0,4.0,3.0,74.0,4.0,,584990.0,587270.0,2.0,79.774872,0.5,,1.0,0.0,,,0.0,53.800283,69.587299,0.0,193.202824,1192303.0
678,1848826223.0,3.0,3.0,134.0,3.0,25.949439,584391.0,586774.0,3.0,24.308866,0.5,0.0,1.0,0.0,36.589742,0.0,,2.992984,38.168689,0.0,36.710675,1473746.0
679,1848826228.0,4.0,4.0,123.0,3.0,36.914828,585110.0,587372.0,3.0,0.028485,1.0,0.0,1.0,0.0,47.635227,1.0,0.0,26.024243,2.414771,0.0,27.59412,1471135.0
680,1848826232.0,,4.0,156.0,8.0,4.155381,586158.0,586880.0,3.0,11.535406,0.5,0.0,1.0,0.0,15.030113,,0.0,35.796183,71.278943,0.0,215.182713,1508335.0
681,1848826235.0,3.0,4.0,158.0,9.0,1.682629,585375.0,588498.0,,11.504165,0.5,0.0,1.0,0.0,12.13042,2.0,0.0,28.212848,12.567198,0.0,136.053715,1527675.0
682,1848826241.0,2.0,2.0,53.0,8.0,106.965358,585871.0,588334.0,3.0,54.364251,0.5,0.0,1.0,0.0,117.866887,3.0,0.0,69.073239,,0.0,82.534321,999980.0
683,1848826243.0,2.0,3.0,145.0,3.0,14.968483,586322.0,588643.0,2.0,141.583625,1.0,0.0,,0.0,25.126431,0.0,0.0,24.336395,52.062676,0.0,27.115302,1354832.0
684,1848826249.0,4.0,3.0,154.0,2.0,6.431867,584951.0,587060.0,3.0,27.94138,0.5,,1.0,0.0,16.495739,2.0,0.0,63.272618,2.546216,,170.27539,1459806.0
685,1848826253.0,2.0,,95.0,3.0,64.578002,584431.0,587830.0,,19.680939,1.0,0.0,,0.0,75.478363,1.0,0.0,19.78651,101.17732,0.0,180.793926,1005618.0
686,1848826256.0,3.0,4.0,79.0,2.0,80.791861,586547.0,586890.0,2.0,126.076559,0.5,0.0,1.0,0.0,90.932937,3.0,1.0,15.46543,64.937084,0.0,154.178353,1200479.0
687,1848826259.0,2.0,2.0,110.0,1.0,49.57937,585427.0,586628.0,4.0,20.688596,0.5,,1.0,0.0,60.297572,2.0,0.0,68.923227,102.197665,0.0,126.627802,1206821.0
688,1848826262.0,4.0,4.0,93.0,1.0,67.049289,586568.0,587413.0,3.0,47.469119,0.5,0.0,1.0,0.0,77.567823,1.0,0.0,50.46156,76.767081,0.0,51.025327,1212371.0
689,1848826266.0,4.0,3.0,154.0,0.0,5.596892,584465.0,588173.0,3.0,58.824426,0.5,0.0,1.0,0.0,15.931279,0.0,0.0,13.827031,15.008746,0.0,32.820676,1496979.0
690,1848826272.0,2.0,3.0,74.0,3.0,,584192.0,586687.0,2.0,48.48584,0.5,0.0,1.0,0.0,,1.0,0.0,24.534655,45.206094,0.0,43.948108,1245090.0
691,1848826278.0,2.0,2.0,117.0,3.0,43.225964,584394.0,588475.0,,2.333523,0.5,0.0,,0.0,53.551873,1.0,0.0,15.153498,41.552936,0.0,12.35721,1176279.0
692,1848826283.0,3.0,2.0,124.0,3.0,35.862094,584358.0,588252.0,2.0,8.696139,1.0,0.0,1.0,0.0,46.430837,3.0,0.0,6.708266,97.071531,0.0,,1323225.0
693,1848826287.0,3.0,3.0,89.0,1.0,70.596952,585432.0,586873.0,3.0,52.727947,0.5,0.0,1.0,0.0,81.345367,0.0,0.0,10.842686,30.714916,,290.83451,1200192.0
694,1848826293.0,2.0,4.0,145.0,,14.507847,584785.0,588571.0,2.0,34.480937,0.5,0.0,,0.0,25.14375,3.0,0.0,29.941763,3.799253,0.0,1.69149,1469712.0
695,1848826299.0,4.0,2.0,80.0,9.0,80.0527,584617.0,587915.0,,108.065507,0.5,0.0,,0.0,90.81908,1.0,0.0,21.677925,117.675863,0.0,64.724292,907873.0
696,1848826304.0,3.0,4.0,146.0,3.0,13.835103,585360.0,588581.0,3.0,8.774011,0.5,0.0,1.0,0.0,24.641578,,0.0,12.121946,15.612906,0.0,102.986729,1527666.0
697,1848826306.0,2.0,4.0,147.0,6.0,12.696001,584858.0,588679.0,3.0,89.680605,1.0,0.0,,0.0,23.218513,2.0,0.0,43.315006,2.841778,1.0,143.208021,1345276.0
698,1848826309.0,4.0,3.0,141.0,3.0,18.600705,585276.0,586990.0,4.0,85.433175,0.5,0.0,0.0,0.0,29.155588,2.0,,11.020189,,1.0,177.232402,1402252.0
699,1848826314.0,3.0,2.0,75.0,,85.45764,586362.0,587633.0,4.0,28.737742,1.0,0.0,1.0,0.0,96.217064,0.0,0.0,24.712872,44.802383,,97.579449,1234260.0
700,1848826318.0,3.0,3.0,88.0,4.0,71.862957,586582.0,586727.0,3.0,6.978297,0.5,0.0,1.0,0.0,82.445956,1.0,1.0,53.54491,17.769546,0.0,101.596351,1259616.0
701,1848826324.0,4.0,2.0,53.0,3.0,106.999837,585270.0,586866.0,4.0,11.06407,0.5,,0.0,0.0,117.469148,0.0,0.0,14.186518,38.193619,1.0,33.271404,1135645.0
702,1848826328.0,,3.0,141.0,1.0,18.732647,585306.0,586897.0,3.0,93.416404,0.0,1.0,1.0,1.0,29.351704,0.0,1.0,35.809271,34.367786,0.0,50.510047,1415586.0
703,1848826331.0,3.0,2.0,94.0,5.0,65.859558,584053.0,587702.0,,119.679816,0.5,,,0.0,76.535456,0.0,0.0,13.508412,,0.0,114.019251,1048765.0
704,1848826334.0,2.0,4.0,74.0,5.0,,584641.0,588196.0,2.0,24.304009,0.5,0.0,1.0,0.0,,0.0,1.0,88.064866,122.64773,0.0,41.536697,1182687.0
705,1848826339.0,2.0,3.0,116.0,3.0,43.926261,585862.0,588175.0,3.0,20.102532,1.0,,1.0,0.0,54.925324,3.0,,81.528983,11.593844,0.0,,1397110.0
706,1848826342.0,2.0,3.0,148.0,6.0,11.51452,585384.0,587637.0,3.0,12.615981,1.0,0.0,1.0,0.0,21.700039,0.0,0.0,85.755217,87.201778,0.0,34.650206,1441873.0
707,1848826344.0,4.0,4.0,70.0,,89.513202,585642.0,588677.0,3.0,95.489929,0.5,0.0,1.0,0.0,100.454732,3.0,1.0,16.036615,30.441349,0.0,,1182952.0
708,1848826348.0,3.0,2.0,85.0,6.0,75.067109,584414.0,588408.0,3.0,123.075755,0.5,0.0,1.0,0.0,85.388688,0.0,1.0,38.750122,11.679544,,39.299565,1105339.0
709,1848826351.0,4.0,4.0,102.0,3.0,57.51758,584828.0,586878.0,,46.798756,1.0,0.0,1.0,0.0,67.655935,0.0,0.0,19.880652,133.560105,0.0,131.766666,1231502.0
710,1848826354.0,2.0,3.0,159.0,8.0,1.147677,585537.0,588639.0,,,0.5,0.0,1.0,0.0,11.343663,1.0,,2.023897,88.421563,0.0,179.054376,1334823.0
711,1848826359.0,4.0,3.0,87.0,7.0,72.810967,586433.0,587006.0,4.0,,0.5,0.0,1.0,0.0,83.072278,1.0,1.0,66.706198,23.76307,0.0,168.882166,1190355.0
712,1848826365.0,3.0,2.0,158.0,0.0,2.087338,585294.0,586816.0,4.0,12.526223,0.5,0.0,1.0,0.0,12.807202,1.0,0.0,43.996068,51.60109,,56.858607,1478397.0
713,1848826368.0,2.0,2.0,76.0,9.0,83.567544,585666.0,587097.0,3.0,5.394105,0.5,0.0,1.0,0.0,93.655581,2.0,,23.100858,49.647033,0.0,53.656341,1199663.0
714,1848826374.0,2.0,2.0,74.0,3.0,,584168.0,588474.0,2.0,23.062194,1.0,0.0,1.0,0.0,,2.0,0.0,20.16509,27.442074,0.0,137.939204,1218760.0
715,1848826379.0,4.0,3.0,139.0,3.0,21.217856,585950.0,587744.0,2.0,125.064076,0.5,0.0,1.0,0.0,31.783322,0.0,0.0,19.894683,38.941069,0.0,179.243707,1361297.0
716,1848826383.0,4.0,2.0,55.0,7.0,104.797698,585193.0,587964.0,4.0,95.256791,1.0,0.0,1.0,0.0,114.942375,1.0,,26.661102,12.261639,0.0,72.498988,1030925.0
717,1848826386.0,2.0,2.0,157.0,8.0,3.14933,585254.0,588395.0,2.0,79.44634,0.5,0.0,,0.0,14.101483,0.0,1.0,46.746201,13.852827,0.0,208.15321,1289177.0
718,1848826389.0,2.0,3.0,99.0,3.0,61.186172,584552.0,587294.0,3.0,3.024977,0.5,,1.0,0.0,71.876268,3.0,0.0,33.279301,140.136641,0.0,72.537749,1220790.0
719,1848826395.0,2.0,2.0,159.0,9.0,1.419402,584411.0,587684.0,3.0,25.530188,0.5,0.0,1.0,0.0,11.575171,0.0,0.0,8.350184,0.482424,,23.223836,1574910.0
720,1848826397.0,4.0,3.0,147.0,0.0,12.955231,585641.0,587391.0,3.0,9.223375,0.5,0.0,1.0,0.0,23.793021,0.0,1.0,12.132057,88.088107,0.0,108.431464,1469463.0
721,1848826400.0,4.0,4.0,140.0,3.0,19.804579,585902.0,587090.0,4.0,8.405795,0.5,,1.0,0.0,29.961601,1.0,0.0,14.623225,7.890695,0.0,150.660111,1535449.0
722,1848826403.0,4.0,4.0,90.0,1.0,69.709337,584530.0,588633.0,2.0,43.638304,0.5,0.0,1.0,0.0,80.091511,1.0,0.0,77.554753,29.116799,0.0,36.093504,1092197.0
723,1848826405.0,3.0,2.0,84.0,3.0,75.85081,584656.0,587388.0,3.0,15.88194,1.0,0.0,0.0,0.0,86.361007,0.0,,0.738117,11.601145,1.0,163.482567,1222525.0
724,1848826411.0,3.0,2.0,155.0,3.0,5.067956,584165.0,588252.0,3.0,50.924879,0.5,0.0,1.0,0.0,15.215645,2.0,,17.00732,,0.0,103.850769,1382103.0
725,1848826414.0,4.0,3.0,150.0,2.0,9.937979,586459.0,588726.0,4.0,49.09466,0.5,0.0,1.0,0.0,20.674745,,0.0,56.36798,21.383685,0.0,110.065368,1485008.0
726,1848826417.0,2.0,3.0,74.0,4.0,,585863.0,586683.0,3.0,15.696661,1.0,0.0,1.0,0.0,,0.0,0.0,36.910947,58.31123,0.0,234.063192,1346598.0
727,1848826423.0,3.0,3.0,144.0,0.0,16.02218,584536.0,587599.0,2.0,38.419444,1.0,0.0,1.0,0.0,26.024293,0.0,0.0,19.632429,43.842614,0.0,98.827479,1434130.0
728,1848826425.0,3.0,3.0,125.0,3.0,35.418537,584833.0,588218.0,,,0.5,0.0,,0.0,45.86754,3.0,0.0,4.47063,145.330042,0.0,68.450546,1224514.0
729,1848826429.0,4.0,4.0,134.0,7.0,26.310092,585624.0,588283.0,,,1.0,,,0.0,36.607535,0.0,0.0,47.199386,115.684528,0.0,64.422877,1286219.0
730,1848826434.0,3.0,3.0,86.0,3.0,73.803744,585370.0,587339.0,2.0,,0.0,1.0,1.0,1.0,84.453659,1.0,0.0,52.369024,7.170681,0.0,,1129340.0
731,1848826439.0,2.0,2.0,125.0,3.0,34.945928,584079.0,587942.0,2.0,16.585824,1.0,0.0,1.0,0.0,45.35266,2.0,0.0,33.364881,13.183073,0.0,81.130425,1313339.0
732,1848826441.0,3.0,3.0,44.0,3.0,116.054909,584072.0,587178.0,,70.68143,0.5,0.0,1.0,0.0,126.741035,1.0,1.0,19.266951,7.037918,0.0,143.179469,935081.0
733,1848826446.0,2.0,4.0,142.0,3.0,17.941634,586439.0,588598.0,4.0,79.390258,0.5,0.0,1.0,0.0,28.272462,0.0,0.0,74.624155,98.535464,0.0,63.768543,1389000.0
734,1848826452.0,2.0,4.0,154.0,7.0,5.622982,584440.0,587223.0,3.0,33.656129,0.5,0.0,1.0,0.0,16.225689,1.0,0.0,12.749635,26.006063,,97.369714,1479776.0
735,1848826457.0,2.0,3.0,132.0,9.0,27.503866,584104.0,587515.0,4.0,91.183587,0.5,,1.0,0.0,37.794464,0.0,0.0,73.058412,70.764559,0.0,88.53703,1312159.0
736,1848826462.0,4.0,2.0,128.0,9.0,31.522193,585120.0,587170.0,3.0,8.331587,1.0,0.0,,0.0,41.814258,3.0,0.0,30.531077,5.776152,0.0,47.532552,1483970.0
737,1848826466.0,4.0,4.0,78.0,3.0,81.747976,585494.0,587426.0,4.0,98.511865,1.0,0.0,1.0,0.0,92.621015,1.0,0.0,51.114087,,0.0,87.123859,1160542.0
738,1848826469.0,,2.0,125.0,3.0,34.701291,584306.0,586824.0,4.0,15.113311,0.5,0.0,,0.0,44.809145,0.0,0.0,15.853562,17.063092,0.0,168.881392,1334490.0
739,1848826471.0,4.0,2.0,118.0,3.0,42.122144,585103.0,587314.0,4.0,60.268656,0.0,1.0,1.0,1.0,52.313202,0.0,0.0,27.924339,5.869907,0.0,90.363568,1356553.0
740,1848826473.0,4.0,2.0,159.0,6.0,0.606836,584443.0,587646.0,4.0,53.632596,1.0,0.0,,0.0,11.215112,0.0,0.0,56.62402,89.409978,0.0,44.682157,1395497.0
741,1848826476.0,,4.0,120.0,7.0,40.046732,584271.0,587353.0,2.0,2.590673,0.5,0.0,1.0,0.0,51.014302,,0.0,10.994205,0.462273,0.0,7.040505,1432931.0
742,1848826481.0,,4.0,111.0,3.0,48.518459,585208.0,587231.0,2.0,54.952687,0.5,0.0,1.0,0.0,59.322754,0.0,1.0,7.325661,17.971143,,4.394235,1396934.0
743,1848826483.0,2.0,3.0,139.0,1.0,20.626745,585743.0,588376.0,4.0,7.119098,0.5,0.0,1.0,0.0,31.522958,0.0,0.0,23.359018,32.952341,0.0,48.869311,1488229.0
744,1848826485.0,4.0,3.0,153.0,2.0,6.611749,586412.0,586948.0,4.0,34.525755,1.0,0.0,1.0,0.0,17.597692,,0.0,18.646107,6.551964,0.0,265.681705,1598026.0
745,1848826490.0,4.0,4.0,98.0,3.0,61.816836,585969.0,588220.0,2.0,48.824009,1.0,0.0,1.0,0.0,71.85376,2.0,1.0,35.783515,111.225536,0.0,34.182532,1216546.0
746,1848826492.0,4.0,2.0,104.0,1.0,56.015925,585242.0,586819.0,4.0,,0.5,0.0,1.0,0.0,66.152331,3.0,1.0,28.082878,67.088402,0.0,102.950463,1313100.0
747,1848826498.0,,2.0,74.0,4.0,,584094.0,588484.0,4.0,29.374406,0.5,0.0,1.0,0.0,,3.0,,17.243022,6.747294,0.0,141.416889,1324152.0
748,1848826503.0,2.0,2.0,68.0,3.0,91.719077,585544.0,588211.0,,82.888536,1.0,0.0,1.0,0.0,102.598348,3.0,1.0,24.747735,125.900287,0.0,74.24367,1036830.0
749,1848826508.0,3.0,4.0,132.0,3.0,27.712288,586385.0,588253.0,2.0,23.523678,0.5,0.0,1.0,0.0,37.920443,3.0,,52.903485,102.58718,0.0,103.989668,1394863.0
750,1848826510.0,2.0,4.0,37.0,3.0,122.66015,584471.0,587705.0,,46.282504,0.5,0.0,1.0,0.0,133.435,1.0,0.0,1.896766,11.669924,0.0,12.499405,1000262.0
751,1848826516.0,3.0,4.0,149.0,3.0,11.224353,585216.0,587681.0,2.0,62.69929,0.5,0.0,0.0,0.0,21.340003,2.0,0.0,45.547166,32.622888,1.0,44.282582,1426589.0
752,1848826518.0,4.0,3.0,103.0,3.0,57.241246,586225.0,587622.0,4.0,88.460971,1.0,0.0,1.0,0.0,67.243572,0.0,1.0,36.770505,63.452222,,187.37675,1283263.0
753,1848826522.0,4.0,2.0,106.0,0.0,53.806216,585862.0,587418.0,3.0,43.299084,0.0,1.0,1.0,1.0,63.924799,3.0,1.0,48.583086,18.853059,0.0,151.529582,1291358.0
754,1848826526.0,3.0,2.0,99.0,3.0,61.185846,586274.0,586659.0,,37.436857,0.5,0.0,1.0,0.0,71.752395,0.0,0.0,59.680065,6.285014,0.0,2.232154,1316599.0
755,1848826532.0,3.0,4.0,57.0,,103.272325,585596.0,588396.0,3.0,13.879128,0.5,0.0,,0.0,113.510467,0.0,1.0,30.928029,127.282674,,158.127761,953536.0
756,1848826534.0,,4.0,128.0,7.0,31.660968,584998.0,587462.0,2.0,55.897456,0.5,0.0,1.0,0.0,42.202753,0.0,0.0,13.678877,69.587393,0.0,34.93649,1372840.0
757,1848826538.0,2.0,4.0,115.0,4.0,44.954367,584304.0,588670.0,2.0,126.875824,0.0,1.0,1.0,1.0,55.131704,1.0,0.0,14.135243,40.29187,0.0,124.487636,1139963.0
758,1848826544.0,3.0,2.0,104.0,5.0,55.943585,585266.0,588754.0,2.0,11.130731,0.5,0.0,1.0,0.0,66.405347,0.0,0.0,29.053277,22.391817,0.0,92.748548,1246071.0
759,1848826547.0,3.0,2.0,154.0,4.0,6.222194,585977.0,586993.0,4.0,,0.5,0.0,1.0,0.0,16.810948,0.0,1.0,30.778788,54.605786,0.0,157.652878,1500567.0
760,1848826552.0,4.0,4.0,102.0,7.0,58.006286,585941.0,587223.0,3.0,33.571299,1.0,0.0,1.0,0.0,68.538095,1.0,1.0,2.25188,27.03645,0.0,5.642095,1388177.0
761,1848826555.0,3.0,2.0,150.0,0.0,10.184655,586199.0,588380.0,2.0,15.935259,0.5,0.0,,0.0,20.366987,,0.0,15.449139,,0.0,92.357947,1386533.0
762,1848826558.0,4.0,2.0,49.0,9.0,110.743327,585309.0,588251.0,3.0,52.299741,0.5,0.0,1.0,0.0,121.580152,1.0,0.0,35.981456,34.755754,0.0,62.339282,980107.0
763,1848826560.0,4.0,2.0,144.0,3.0,16.463754,585704.0,588648.0,3.0,129.667758,0.5,0.0,,0.0,26.9764,2.0,,21.237236,,0.0,114.872757,1257844.0
764,1848826566.0,4.0,2.0,75.0,3.0,84.636674,585064.0,587921.0,4.0,4.841084,0.0,1.0,0.0,1.0,95.113134,2.0,1.0,60.726509,,1.0,139.968489,1049912.0
765,1848826569.0,4.0,3.0,88.0,7.0,71.502651,585758.0,587078.0,3.0,26.265144,1.0,0.0,1.0,0.0,82.167685,0.0,0.0,18.012778,114.976249,0.0,134.856613,1212560.0
766,1848826575.0,2.0,2.0,132.0,2.0,27.571835,585425.0,588212.0,4.0,27.408987,0.5,0.0,1.0,0.0,38.413724,1.0,0.0,58.797778,,0.0,71.888292,1295055.0
767,1848826581.0,3.0,2.0,81.0,2.0,79.417221,585530.0,587067.0,4.0,,0.5,0.0,0.0,0.0,89.658528,0.0,0.0,35.020735,63.88109,1.0,77.125813,1154818.0
768,1848826583.0,2.0,3.0,153.0,6.0,7.418422,586501.0,588393.0,2.0,3.829299,0.5,0.0,1.0,0.0,18.201576,,1.0,50.107597,25.847071,0.0,174.103119,1473991.0
769,1848826587.0,4.0,2.0,109.0,,51.052954,584921.0,587295.0,3.0,4.237293,0.5,0.0,,0.0,61.925267,0.0,0.0,65.919749,82.038345,0.0,100.134719,1168220.0
770,1848826592.0,,4.0,132.0,3.0,28.416417,586161.0,588491.0,2.0,71.977994,0.5,0.0,,0.0,39.231797,0.0,1.0,20.817259,3.815692,0.0,,1370950.0
771,1848826595.0,3.0,4.0,126.0,3.0,33.872649,586392.0,588050.0,4.0,,0.5,0.0,1.0,0.0,43.994426,1.0,0.0,32.388131,143.036974,0.0,21.575344,1320556.0
772,1848826601.0,2.0,4.0,142.0,3.0,17.9202,585224.0,587417.0,,27.55933,0.5,0.0,1.0,0.0,28.082058,0.0,,68.301607,118.652767,0.0,137.512661,1334322.0
773,1848826607.0,4.0,3.0,118.0,7.0,41.621666,584240.0,588646.0,4.0,77.712775,1.0,0.0,1.0,0.0,52.230051,0.0,0.0,65.337976,64.695318,0.0,,1238598.0
774,1848826610.0,4.0,2.0,145.0,3.0,14.741818,585609.0,586645.0,4.0,35.224177,0.5,,1.0,0.0,25.529425,0.0,0.0,46.627201,95.612386,0.0,242.635217,1388916.0
775,1848826614.0,2.0,4.0,100.0,9.0,59.520113,584662.0,587517.0,3.0,13.241021,0.5,0.0,1.0,0.0,69.62737,0.0,0.0,12.149309,73.940799,0.0,163.952007,1285261.0
776,1848826618.0,4.0,,124.0,3.0,35.735383,585655.0,588227.0,3.0,46.785773,1.0,0.0,0.0,0.0,45.751559,0.0,1.0,49.178132,38.692477,1.0,187.799848,1298150.0
777,1848826624.0,3.0,4.0,119.0,4.0,40.910814,586017.0,586931.0,2.0,49.174141,0.5,0.0,1.0,0.0,51.798331,0.0,1.0,52.53803,49.482409,,73.33682,1375988.0
778,1848826629.0,4.0,,153.0,3.0,6.701861,584967.0,588677.0,2.0,8.671229,1.0,0.0,1.0,0.0,17.651406,1.0,0.0,27.628403,17.097785,0.0,104.015949,1416542.0
779,1848826632.0,3.0,2.0,72.0,0.0,87.973298,586037.0,588643.0,,11.523713,0.5,0.0,1.0,0.0,98.711887,,0.0,80.233985,15.37679,0.0,112.983892,1065094.0
780,1848826638.0,2.0,2.0,103.0,9.0,56.809377,585783.0,588654.0,4.0,38.54874,0.5,,0.0,0.0,67.229888,0.0,0.0,56.10542,41.496349,1.0,107.592565,1231767.0
781,1848826640.0,,2.0,123.0,5.0,37.246616,584115.0,587786.0,3.0,50.599471,0.5,0.0,0.0,0.0,48.143457,0.0,0.0,18.040821,97.681616,1.0,42.765338,1246046.0
782,1848826644.0,4.0,,111.0,7.0,48.775611,585031.0,588676.0,2.0,101.039157,0.5,0.0,1.0,0.0,59.393033,2.0,0.0,13.980055,58.612124,0.0,71.684414,1148356.0
783,1848826647.0,3.0,3.0,83.0,3.0,76.785096,584280.0,587382.0,3.0,,1.0,0.0,,0.0,87.321093,0.0,1.0,19.914009,70.533356,0.0,12.717632,1148446.0
784,1848826653.0,4.0,4.0,154.0,3.0,5.747241,585264.0,588071.0,2.0,,0.5,0.0,,0.0,16.243874,2.0,,21.793638,44.189389,0.0,26.200981,1430450.0
